"ID","Name","Position","League","type","positionGroup"
571918,"Deven Marrero","3B",NA,FALSE,"Infield"
542208,"Carlos Pérez","C",NA,FALSE,"Infield"
572998,"Josh Lucas","P",NA,FALSE,"Pitcher"
591971,"Breyvic Valera","2B/3B",NA,FALSE,"Utility"
592570,"Akeel Morris","P",NA,FALSE,"Pitcher"
602083,"Miguel Almonte","P",NA,FALSE,"Pitcher"
594943,"Zach Neal","P",NA,FALSE,"Pitcher"
572204,"Trayce Thompson","OF",NA,FALSE,"Outfield"
573135,"Tyler Saladino","3B/SS",NA,FALSE,"Utility"
595918,"A.J. Cole","P",NA,FALSE,"Pitcher"
521655,"Wilmer Font","P",NA,FALSE,"Pitcher"
519023,"Devin Mesoraco","C",NA,FALSE,"Infield"
518774,"Matt Harvey","P",NA,FALSE,"Pitcher"
570482,"Gio Urshela","3B",NA,FALSE,"Infield"
517008,"Alex Colomé","P",NA,FALSE,"Pitcher"
461833,"Phil Hughes","P",NA,FALSE,"Pitcher"
592200,"Curt Casali","C",NA,FALSE,"Infield"
598284,"Peter O'Brien","1B/OF",NA,FALSE,"Utility"
596847,"Ji Man Choi","1B",NA,FALSE,"Infield"
516969,"Kelvin Herrera","P",NA,FALSE,"Pitcher"
592547,"Deck McGuire","P",NA,FALSE,"Pitcher"
571670,"Dylan Floro","P",NA,FALSE,"Pitcher"
624586,"James Hoyt","P",NA,FALSE,"Pitcher"
518715,"Cory Gearrin","P",NA,FALSE,"Pitcher"
571948,"Hoby Milner","P",NA,FALSE,"Pitcher"
592518,"Manny Machado","3B",NA,FALSE,"Infield"
642336,"Francisco Mejía","C",NA,FALSE,"Infield"
543272,"Brad Hand","P",NA,FALSE,"Pitcher"
592833,"Bobby Wahl","P",NA,FALSE,"Pitcher"
544727,"Jeurys Familia","P",NA,FALSE,"Pitcher"
571718,"Brian Goodwin","OF",NA,FALSE,"Outfield"
502154,"Zack Britton","P",NA,FALSE,"Pitcher"
542882,"Matt Andriese","P",NA,FALSE,"Pitcher"
458924,"Jonny Venters","P",NA,FALSE,"Pitcher"
493200,"Seunghwan Oh","P",NA,FALSE,"Pitcher"
519151,"Ryan Pressly","P",NA,FALSE,"Pitcher"
592815,"Sam Tuivailala","P",NA,FALSE,"Pitcher"
605347,"Jorge López","P",NA,FALSE,"Pitcher"
621433,"Brett Phillips","OF",NA,FALSE,"Outfield"
519058,"Mike Moustakas","3B",NA,FALSE,"Infield"
606149,"Giovanny Gallegos","P",NA,FALSE,"Pitcher"
572228,"Luke Voit","1B/DH",NA,FALSE,"Utility"
592122,"Tyler Austin","1B",NA,FALSE,"Infield"
458681,"Lance Lynn","P",NA,FALSE,"Pitcher"
608328,"Chase De Jong","P",NA,FALSE,"Pitcher"
600944,"David Paulino","P",NA,FALSE,"Pitcher"
532077,"Roberto Osuna","P",NA,FALSE,"Pitcher"
607192,"Tyler Glasnow","P",NA,FALSE,"Pitcher"
572821,"Brian Dozier","2B",NA,FALSE,"Infield"
592332,"Kevin Gausman","P",NA,FALSE,"Pitcher"
503285,"Darren O'Day","P",NA,FALSE,"Pitcher"
605538,"Matt Wisler","P",NA,FALSE,"Pitcher"
570731,"Jonathan Schoop","2B",NA,FALSE,"Infield"
502042,"Chris Archer","P",NA,FALSE,"Pitcher"
608371,"Lucas Sims","P",NA,FALSE,"Pitcher"
571901,"Aaron Loup","P",NA,FALSE,"Pitcher"
467092,"Wilson Ramos","C",NA,FALSE,"Infield"
605512,"Preston Tucker","OF",NA,FALSE,"Outfield"
502054,"Tommy Pham","OF",NA,FALSE,"Outfield"
605309,"Keone Kela","P",NA,FALSE,"Pitcher"
571506,"Justin Bour","1B",NA,FALSE,"Infield"
607471,"Christopher Bostick","2B/OF",NA,FALSE,"Utility"
605253,"Terrance Gore","DH/OF",NA,FALSE,"Utility"
502517,"Daniel Murphy","1B/2B",NA,FALSE,"Utility"
430832,"José Bautista","OF",NA,FALSE,"Outfield"
502117,"Kristopher Negrón","OF",NA,FALSE,"Outfield"
623182,"Patrick Kivlehan","OF",NA,FALSE,"Outfield"
607457,"Kyle Barraclough","P",NA,FALSE,"Pitcher"
607257,"Raffy Lopez","C",NA,FALSE,"Infield"
628338,"Guillermo Heredia","OF",NA,FALSE,"Outfield"
572287,"Mike Zunino","C",NA,FALSE,"Infield"
570481,"Erik González","3B/SS",NA,FALSE,"Utility"
621559,"Max Moroff","2B/SS",NA,FALSE,"Utility"
656669,"Jordan Luplow","OF",NA,FALSE,"Outfield"
572020,"James Paxton","P",NA,FALSE,"Pitcher"
629496,"Chih-Wei Hu","P",NA,FALSE,"Pitcher"
596071,"Dillon Peters","P",NA,FALSE,"Pitcher"
641796,"Tim Locastro","OF",NA,FALSE,"Outfield"
600303,"Tommy La Stella","2B/3B",NA,FALSE,"Utility"
553882,"Omar Narváez","C",NA,FALSE,"Infield"
543228,"Yan Gomes","C",NA,FALSE,"Infield"
429664,"Robinson Canó","2B",NA,FALSE,"Infield"
621242,"Edwin Díaz","P",NA,FALSE,"Pitcher"
641487,"J.P. Crawford","SS",NA,FALSE,"Infield"
467793,"Carlos Santana","1B",NA,FALSE,"Infield"
502671,"Paul Goldschmidt","1B",NA,FALSE,"Infield"
608348,"Carson Kelly","C",NA,FALSE,"Infield"
596133,"Luke Weaver","P",NA,FALSE,"Pitcher"
472610,"Luis García","P",NA,FALSE,"Pitcher"
592685,"Drew Robinson","OF",NA,FALSE,"Outfield"
543699,"Tanner Roark","P",NA,FALSE,"Pitcher"
650490,"Yandy Díaz","1B/3B/DH",NA,FALSE,"Utility"
592222,"Alex Claudio","P",NA,FALSE,"Pitcher"
429665,"Edwin Encarnación","1B/3B/DH",NA,FALSE,"Utility"
592325,"Ben Gamel","OF",NA,FALSE,"Outfield"
641941,"Emilio Pagán","P",NA,FALSE,"Pitcher"
456701,"Homer Bailey","P",NA,FALSE,"Pitcher"
571657,"Kyle Farmer","2B/SS",NA,FALSE,"Utility"
624577,"Yasiel Puig","OF",NA,FALSE,"Outfield"
595777,"Jurickson Profar","OF",NA,FALSE,"Outfield"
582494,"Robby Scott","P",NA,FALSE,"Pitcher"
542979,"Keon Broxton","OF",NA,FALSE,"Outfield"
608700,"Kevin Plawecki","C",NA,FALSE,"Infield"
605204,"J.D. Davis","3B",NA,FALSE,"Infield"
621141,"Walker Lockett","P",NA,FALSE,"Pitcher"
621289,"Jaime Schultz","P",NA,FALSE,"Pitcher"
431145,"Russell Martin","C",NA,FALSE,"Infield"
595928,"John Curtiss","P",NA,FALSE,"Pitcher"
621295,"Nick Wittgren","P",NA,FALSE,"Pitcher"
545332,"Jake Barrett","P",NA,FALSE,"Pitcher"
592663,"J.T. Realmuto","C",NA,FALSE,"Infield"
595751,"Jorge Alfaro","C",NA,FALSE,"Infield"
641627,"Trevor Gott","P",NA,FALSE,"Pitcher"
596105,"Dwight Smith Jr.","OF",NA,FALSE,"Outfield"
592094,"Jason Adam","P",NA,FALSE,"Pitcher"
643565,"Mike Tauchman","OF",NA,FALSE,"Outfield"
605439,"Michael Reed","OF",NA,FALSE,"Outfield"
608717,"Chris Stratton","P",NA,FALSE,"Pitcher"
605301,"Williams Jerez","P",NA,FALSE,"Pitcher"
608596,"Tom Murphy","C",NA,FALSE,"Infield"
642083,"Aaron Slegers","P",NA,FALSE,"Pitcher"
592712,"Connor Sadzeck","P",NA,FALSE,"Pitcher"
593647,"Sócrates Brito","OF",NA,FALSE,"Outfield"
571882,"Derek Law","P",NA,FALSE,"Pitcher"
593700,"Alen Hanson","2B/OF",NA,FALSE,"Utility"
607680,"Kevin Pillar","OF",NA,FALSE,"Outfield"
571679,"David Freitas","C",NA,FALSE,"Infield"
596119,"Blake Swihart","C/OF",NA,FALSE,"Utility"
605541,"Mike Wright Jr.","P",NA,FALSE,"Pitcher"
613534,"Austin Adams","P",NA,FALSE,"Pitcher"
518595,"Travis d'Arnaud","C",NA,FALSE,"Infield"
592145,"Jesse Biddle","P",NA,FALSE,"Pitcher"
606162,"Yefry Ramírez","P",NA,FALSE,"Pitcher"
543105,"Alex Dickerson","OF",NA,FALSE,"Outfield"
592468,"Nick Kingham","P",NA,FALSE,"Pitcher"
502593,"Jake Petricka","P",NA,FALSE,"Pitcher"
572044,"Brooks Pounders","P",NA,FALSE,"Pitcher"
527049,"César Puello","OF",NA,FALSE,"Outfield"
594902,"Ben Lively","P",NA,FALSE,"Pitcher"
623205,"Andrew Velazquez","SS",NA,FALSE,"Infield"
594987,"Casey Sadler","P",NA,FALSE,"Pitcher"
664208,"Phil Maton","P",NA,FALSE,"Pitcher"
573046,"Mike Morin","P",NA,FALSE,"Pitcher"
543483,"Matt Magill","P",NA,FALSE,"Pitcher"
643603,"Tyler White","1B",NA,FALSE,"Infield"
502706,"Derek Holland","P",NA,FALSE,"Pitcher"
573186,"Marcus Stroman","P",NA,FALSE,"Pitcher"
624414,"Christian Arroyo","2B",NA,FALSE,"Infield"
519299,"Eric Sogard","2B",NA,FALSE,"Infield"
621056,"Hunter Wood","P",NA,FALSE,"Pitcher"
663465,"Kolby Allard","P",NA,FALSE,"Pitcher"
571697,"Scooter Gennett","2B",NA,FALSE,"Infield"
592473,"Adam Kolarek","P",NA,FALSE,"Pitcher"
545333,"Trevor Bauer","P",NA,FALSE,"Pitcher"
614177,"Franmil Reyes","DH/OF",NA,FALSE,"Utility"
592717,"Aaron Sanchez","P",NA,FALSE,"Pitcher"
607352,"Joe Biagini","P",NA,FALSE,"Pitcher"
519326,"Hunter Strickland","P",NA,FALSE,"Pitcher"
595465,"Dan Winkler","P",NA,FALSE,"Pitcher"
670950,"Trevor Richards","P",NA,FALSE,"Pitcher"
502570,"Rocky Gale","C",NA,FALSE,"Infield"
518858,"Nate Jones","P",NA,FALSE,"Pitcher"
592206,"Nick Castellanos","3B/OF",NA,FALSE,"Utility"
545358,"Max Stassi","C",NA,FALSE,"Infield"
605233,"Derek Fisher","OF",NA,FALSE,"Outfield"
605143,"Ray Black","P",NA,FALSE,"Pitcher"
643393,"Tony Kemp","2B/OF",NA,FALSE,"Utility"
592773,"Ryne Stanek","P",NA,FALSE,"Pitcher"
572888,"Shane Greene","P",NA,FALSE,"Pitcher"
607188,"Jake Faria","P",NA,FALSE,"Pitcher"
623364,"Brad Wieck","P",NA,FALSE,"Pitcher"
605218,"Carl Edwards Jr.","P",NA,FALSE,"Pitcher"
542583,"Jesús Aguilar","1B",NA,FALSE,"Infield"
573009,"Joe Mantiply","P",NA,FALSE,"Pitcher"
608671,"Travis Jankowski","OF",NA,FALSE,"Outfield"
596101,"Justin Shafer","P",NA,FALSE,"Pitcher"
641482,"Nestor Cortes","P",NA,FALSE,"Pitcher"
641778,"Eric Lauer","P",NA,FALSE,"Pitcher"
605200,"Zach Davies","P",NA,FALSE,"Pitcher"
649966,"Luis Urías","2B/3B",NA,FALSE,"Utility"
605164,"Dylan Bundy","P",NA,FALSE,"Pitcher"
592669,"Hunter Renfroe","OF",NA,FALSE,"Outfield"
608577,"Nomar Mazara","OF",NA,FALSE,"Outfield"
446359,"Zack Cozart","SS",NA,FALSE,"Infield"
592261,"Delino DeShields","OF",NA,FALSE,"Outfield"
446372,"Corey Kluber","P",NA,FALSE,"Pitcher"
664856,"Chance Adams","P",NA,FALSE,"Pitcher"
664918,"Kyle Keller","P",NA,FALSE,"Pitcher"
606992,"Eric Haase","C",NA,FALSE,"Infield"
500874,"José A. Martínez","1B/OF",NA,FALSE,"Utility"
668227,"Randy Arozarena","OF",NA,FALSE,"Outfield"
621573,"Austin Dean","OF",NA,FALSE,"Outfield"
605488,"Jeffrey Springs","P",NA,FALSE,"Pitcher"
605501,"Stephen Tarpley","P",NA,FALSE,"Pitcher"
664180,"Matt Hall","P",NA,FALSE,"Pitcher"
664042,"Travis Lakins","P",NA,FALSE,"Pitcher"
516782,"Starling Marte","OF",NA,FALSE,"Outfield"
607560,"Ryne Harper","P",NA,FALSE,"Pitcher"
622534,"Manuel Margot","OF",NA,FALSE,"Outfield"
657077,"Alex Verdugo","OF",NA,FALSE,"Outfield"
605141,"Mookie Betts","OF",NA,FALSE,"Outfield"
660813,"Brusdar Graterol","P",NA,FALSE,"Pitcher"
628317,"Kenta Maeda","P",NA,FALSE,"Pitcher"
664247,"Kyle Garlick","OF",NA,FALSE,"Outfield"
572143,"Burch Smith","P",NA,FALSE,"Pitcher"
671790,"Ronald Bolaños","P",NA,FALSE,"Pitcher"
614173,"Franchy Cordero","1B/OF",NA,FALSE,"Utility"
657612,"Tim Hill","P",NA,FALSE,"Pitcher"
592229,"Dylan Covey","P",NA,FALSE,"Pitcher"
594988,"Scott Schebler","OF",NA,FALSE,"Outfield"
641341,"Tyler Bashlor","P",NA,FALSE,"Pitcher"
571740,"Billy Hamilton","OF",NA,FALSE,"Outfield"
642558,"Ariel Jurado","P",NA,FALSE,"Pitcher"
548384,"Brooks Raley","P",NA,FALSE,"Pitcher"
545121,"Ildemaro Vargas","2B/3B",NA,FALSE,"Utility"
622786,"Jesus Tinoco","P",NA,FALSE,"Pitcher"
658305,"Edgar García","P",NA,FALSE,"Pitcher"
642231,"Jimmy Yacabonis","P",NA,FALSE,"Pitcher"
519443,"Brandon Workman","P",NA,FALSE,"Pitcher"
601713,"Nick Pivetta","P",NA,FALSE,"Pitcher"
621002,"Daniel Robertson","2B/3B/SS",NA,FALSE,"Utility"
596129,"Daniel Vogelbach","1B/DH",NA,FALSE,"Utility"
542963,"Rob Brantly","C",NA,FALSE,"Infield"
656354,"Austin Davis","P",NA,FALSE,"Pitcher"
642003,"Cody Reed","P",NA,FALSE,"Pitcher"
620439,"Franklin Barreto","2B/SS",NA,FALSE,"Utility"
572096,"Trevor Rosenthal","P",NA,FALSE,"Pitcher"
519048,"Mitch Moreland","1B",NA,FALSE,"Infield"
571710,"Mychal Givens","P",NA,FALSE,"Pitcher"
656185,"Greg Allen","OF",NA,FALSE,"Outfield"
615698,"Cal Quantrill","P",NA,FALSE,"Pitcher"
647304,"Josh Naylor","1B",NA,FALSE,"Infield"
592662,"Robbie Ray","P",NA,FALSE,"Pitcher"
488771,"Jason Castro","C",NA,FALSE,"Infield"
605177,"Andrew Chafin","P",NA,FALSE,"Pitcher"
592865,"Taylor Williams","P",NA,FALSE,"Pitcher"
592612,"Josh Osich","P",NA,FALSE,"Pitcher"
664157,"Travis Bergen","P",NA,FALSE,"Pitcher"
642165,"Josh VanMeter","2B",NA,FALSE,"Infield"
605151,"Archie Bradley","P",NA,FALSE,"Pitcher"
592761,"Caleb Smith","P",NA,FALSE,"Pitcher"
548389,"Ross Stripling","P",NA,FALSE,"Pitcher"
595978,"Austin Hedges","C",NA,FALSE,"Infield"
605182,"Mike Clevinger","P",NA,FALSE,"Pitcher"
664034,"Ty France","1B",NA,FALSE,"Infield"
501985,"Mike Minor","P",NA,FALSE,"Pitcher"
620443,"Luis Torrens","C",NA,FALSE,"Infield"
543592,"Austin Nola","C",NA,FALSE,"Infield"
656186,"Dan Altavilla","P",NA,FALSE,"Pitcher"
596112,"Robert Stephenson","P",NA,FALSE,"Pitcher"
656546,"Jeff Hoffman","P",NA,FALSE,"Pitcher"
643256,"Adam Cimber","P",NA,FALSE,"Pitcher"
598287,"Noé Ramirez","P",NA,FALSE,"Pitcher"
628452,"Raisel Iglesias","P",NA,FALSE,"Pitcher"
663993,"Nathaniel Lowe","1B",NA,FALSE,"Infield"
606160,"Rafael Montero","P",NA,FALSE,"Pitcher"
595981,"Scott Heineman","OF",NA,FALSE,"Outfield"
605137,"Josh Bell","1B",NA,FALSE,"Infield"
605483,"Blake Snell","P",NA,FALSE,"Pitcher"
621237,"José Alvarado","P",NA,FALSE,"Pitcher"
605170,"Victor Caratini","C",NA,FALSE,"Infield"
605521,"Art Warren","P",NA,FALSE,"Pitcher"
656322,"Sam Coonrod","P",NA,FALSE,"Pitcher"
670280,"David Bednar","P",NA,FALSE,"Pitcher"
664192,"Joey Lucchesi","P",NA,FALSE,"Pitcher"
672335,"Cionel Pérez","P",NA,FALSE,"Pitcher"
664337,"Miguel Yajure","P",NA,FALSE,"Pitcher"
592791,"Jameson Taillon","P",NA,FALSE,"Pitcher"
493603,"Adam Ottavino","P",NA,FALSE,"Pitcher"
660546,"Yennsy Díaz","P",NA,FALSE,"Pitcher"
571927,"Steven Matz","P",NA,FALSE,"Pitcher"
656887,"Sean Reid-Foley","P",NA,FALSE,"Pitcher"
608344,"Cole Irvin","P",NA,FALSE,"Pitcher"
657141,"Jordan Yamamoto","P",NA,FALSE,"Pitcher"
596295,"Austin Gomber","P",NA,FALSE,"Pitcher"
571448,"Nolan Arenado","3B",NA,FALSE,"Infield"
663330,"Jahmai Jones","DH/OF",NA,FALSE,"Utility"
502171,"Alex Cobb","P",NA,FALSE,"Pitcher"
641312,"Shaun Anderson","P",NA,FALSE,"Pitcher"
664774,"LaMonte Wade Jr.","1B/OF",NA,FALSE,"Utility"
462101,"Elvis Andrus","SS",NA,FALSE,"Infield"
641680,"Jonah Heim","C",NA,FALSE,"Infield"
605244,"Aramis Garcia","C",NA,FALSE,"Infield"
643217,"Andrew Benintendi","OF",NA,FALSE,"Outfield"
641914,"Sheldon Neuse","2B/3B",NA,FALSE,"Utility"
681911,"Alex Vesia","P",NA,FALSE,"Pitcher"
645305,"Ali Sánchez","C",NA,FALSE,"Infield"
622250,"Josh Sborz","P",NA,FALSE,"Pitcher"
607391,"Chris Mazza","P",NA,FALSE,"Pitcher"
641583,"Dustin Fowler","OF",NA,FALSE,"Outfield"
608686,"Jack Mayfield","3B",NA,FALSE,"Infield"
621249,"Duane Underwood Jr.","P",NA,FALSE,"Pitcher"
502273,"Mike Freeman","2B",NA,FALSE,"Infield"
592644,"Adam Plutko","P",NA,FALSE,"Pitcher"
656803,"James Norwood","P",NA,FALSE,"Pitcher"
596059,"Rougned Odor","2B",NA,FALSE,"Infield"
622256,"Patrick Weigel","P",NA,FALSE,"Pitcher"
606115,"Orlando Arcia","SS",NA,FALSE,"Infield"
650828,"Edgar Santana","P",NA,FALSE,"Pitcher"
642731,"Thairo Estrada","2B",NA,FALSE,"Infield"
670084,"Nick Heath","OF",NA,FALSE,"Outfield"
676886,"Jeremy Beasley","P",NA,FALSE,"Pitcher"
593974,"Wandy Peralta","P",NA,FALSE,"Pitcher"
641924,"Jacob Nottingham","C",NA,FALSE,"Infield"
621450,"Skye Bolt","OF",NA,FALSE,"Outfield"
660294,"Yoshi Tsutsugo","1B/DH/OF",NA,FALSE,"Utility"
621500,"Wyatt Mathisen","1B/3B",NA,FALSE,"Utility"
664092,"Sean Poppen","P",NA,FALSE,"Pitcher"
607345,"Kevan Smith","C",NA,FALSE,"Infield"
656420,"J.P. Feyereisen","P",NA,FALSE,"Pitcher"
642715,"Willy Adames","SS",NA,FALSE,"Infield"
656876,"Drew Rasmussen","P",NA,FALSE,"Pitcher"
661255,"Yoan López","P",NA,FALSE,"Pitcher"
593619,"Domingo Tapia","P",NA,FALSE,"Pitcher"
641856,"Billy McKinney","OF",NA,FALSE,"Outfield"
605441,"Yacksel Ríos","P",NA,FALSE,"Pitcher"
641343,"Jake Bauers","1B/OF",NA,FALSE,"Utility"
543089,"Taylor Davis","C",NA,FALSE,"Infield"
645801,"Mike Ford","1B/DH",NA,FALSE,"Utility"
642701,"Dennis Santana","P",NA,FALSE,"Pitcher"
606930,"Jacob Barnes","P",NA,FALSE,"Pitcher"
594311,"Jandel Gustave","P",NA,FALSE,"Pitcher"
605412,"Joe Panik","2B",NA,FALSE,"Infield"
594580,"Sam Moll","P",NA,FALSE,"Pitcher"
596056,"John Nogowski","1B",NA,FALSE,"Infield"
605276,"David Hess","P",NA,FALSE,"Pitcher"
642721,"Kelvin Gutiérrez","3B",NA,FALSE,"Infield"
642133,"Rowdy Tellez","1B",NA,FALSE,"Infield"
592626,"Joc Pederson","OF",NA,FALSE,"Outfield"
606303,"Joel Payamps","P",NA,FALSE,"Pitcher"
443558,"Nelson Cruz","DH/OF",NA,FALSE,"Utility"
592622,"Mark Payton","OF",NA,FALSE,"Outfield"
643615,"T.J. Zeuch","P",NA,FALSE,"Pitcher"
624428,"Adam Frazier","2B/OF",NA,FALSE,"Utility"
605280,"Clay Holmes","P",NA,FALSE,"Pitcher"
647351,"Abraham Toro","2B/3B",NA,FALSE,"Utility"
608665,"Kendall Graveman","P",NA,FALSE,"Pitcher"
570666,"Luis Cessa","P",NA,FALSE,"Pitcher"
666200,"Jesús Luzardo","P",NA,FALSE,"Pitcher"
554340,"Yimi García","P",NA,FALSE,"Pitcher"
542881,"Tyler Anderson","P",NA,FALSE,"Pitcher"
643493,"Austin Pruitt","P",NA,FALSE,"Pitcher"
572193,"Ryan Tepera","P",NA,FALSE,"Pitcher"
608638,"JT Chargois","P",NA,FALSE,"Pitcher"
608336,"Joey Gallo","OF",NA,FALSE,"Outfield"
514917,"César Hernández","2B",NA,FALSE,"Infield"
656941,"Kyle Schwarber","DH/OF",NA,FALSE,"Utility"
650895,"Diego Castillo","P",NA,FALSE,"Pitcher"
518633,"Danny Duffy","P",NA,FALSE,"Pitcher"
623485,"Ashton Goudeau","P",NA,FALSE,"Pitcher"
592866,"Trevor Williams","P",NA,FALSE,"Pitcher"
572125,"Sam Selman","P",NA,FALSE,"Pitcher"
467055,"Pablo Sandoval","3B",NA,FALSE,"Infield"
663611,"Nick Madrigal","2B/3B",NA,FALSE,"Utility"
675921,"Spencer Howard","P",NA,FALSE,"Pitcher"
656308,"Michael Chavis","1B/2B",NA,FALSE,"Utility"
543281,"Josh Harrison","2B/3B",NA,FALSE,"Utility"
453286,"Max Scherzer","P",NA,FALSE,"Pitcher"
607231,"John Gant","P",NA,FALSE,"Pitcher"
571760,"Andrew Heaney","P",NA,FALSE,"Pitcher"
657041,"Lane Thomas","OF",NA,FALSE,"Outfield"
570663,"Hansel Robles","P",NA,FALSE,"Pitcher"
656577,"Alex Jackson","C",NA,FALSE,"Infield"
607208,"Trea Turner","SS",NA,FALSE,"Infield"
502043,"Kyle Gibson","P",NA,FALSE,"Pitcher"
669060,"Bryse Wilson","P",NA,FALSE,"Pitcher"
593144,"Richard Rodríguez","P",NA,FALSE,"Pitcher"
592178,"Kris Bryant","3B/OF",NA,FALSE,"Utility"
592696,"Eddie Rosario","OF",NA,FALSE,"Outfield"
676051,"Codi Heuer","P",NA,FALSE,"Pitcher"
595879,"Javier Báez","SS",NA,FALSE,"Infield"
660688,"Keibert Ruiz","C",NA,FALSE,"Infield"
621244,"José Berríos","P",NA,FALSE,"Pitcher"
597113,"DJ Johnson","P",NA,FALSE,"Pitcher"
664702,"Myles Straw","OF",NA,FALSE,"Outfield"
572863,"Dustin Garneau","C",NA,FALSE,"Infield"
607755,"Andrew Vasquez","P",NA,FALSE,"Pitcher"
571466,"Tucker Barnhart","C",NA,FALSE,"Infield"
670712,"Mike Brosseau","3B",NA,FALSE,"Infield"
656793,"Nick Nelson","P",NA,FALSE,"Pitcher"
596117,"Garrett Stubbs","C",NA,FALSE,"Infield"
642180,"Tyler Wade","2B/OF",NA,FALSE,"Utility"
543351,"Jay Jackson","P",NA,FALSE,"Pitcher"
623912,"Harold Ramírez","DH/OF",NA,FALSE,"Utility"
607732,"Jacob Stallings","C",NA,FALSE,"Infield"
598265,"Jackie Bradley Jr.","OF",NA,FALSE,"Outfield"
605135,"Chris Bassitt","P",NA,FALSE,"Pitcher"
641598,"Mitch Garver","C/DH",NA,FALSE,"Utility"
643396,"Isiah Kiner-Falefa","SS",NA,FALSE,"Infield"
596142,"Gary Sánchez","C",NA,FALSE,"Infield"
621566,"Matt Olson","1B",NA,FALSE,"Infield"
641584,"Jake Fraley","OF",NA,FALSE,"Outfield"
643290,"Justin Dunn","P",NA,FALSE,"Pitcher"
608385,"Jesse Winker","OF",NA,FALSE,"Outfield"
665506,"Cristian Pache","OF",NA,FALSE,"Outfield"
553993,"Eugenio Suárez","3B",NA,FALSE,"Infield"
669912,"Kirby Snead","P",NA,FALSE,"Pitcher"
607237,"Amir Garrett","P",NA,FALSE,"Pitcher"
656305,"Matt Chapman","3B",NA,FALSE,"Infield"
675656,"Kevin Smith","3B/SS",NA,FALSE,"Utility"
670042,"Luke Raley","1B/OF",NA,FALSE,"Utility"
606132,"Raimel Tapia","OF",NA,FALSE,"Outfield"
663897,"Luke Williams","3B/OF",NA,FALSE,"Utility"
642727,"Sergio Alcántara","2B/3B/SS",NA,FALSE,"Utility"
607461,"Matt Beaty","1B/OF",NA,FALSE,"Utility"
656514,"Adam Haseley","OF",NA,FALSE,"Outfield"
572041,"AJ Pollock","OF",NA,FALSE,"Outfield"
656061,"Albert Abreu","P",NA,FALSE,"Pitcher"
624431,"Jose Trevino","C",NA,FALSE,"Infield"
640455,"Sean Manaea","P",NA,FALSE,"Pitcher"
642121,"Cole Sulser","P",NA,FALSE,"Pitcher"
656945,"Tanner Scott","P",NA,FALSE,"Pitcher"
624512,"Reese McGuire","C",NA,FALSE,"Infield"
641470,"Zack Collins","C",NA,FALSE,"Infield"
641853,"David McKay","P",NA,FALSE,"Pitcher"
640457,"Austin Meadows","DH/OF",NA,FALSE,"Utility"
670623,"Isaac Paredes","3B",NA,FALSE,"Infield"
658431,"Adonis Medina","P",NA,FALSE,"Pitcher"
667670,"Brent Rooker","DH/OF",NA,FALSE,"Utility"
573124,"Taylor Rogers","P",NA,FALSE,"Pitcher"
663978,"Chris Paddack","P",NA,FALSE,"Pitcher"
660634,"Yonny Hernández","2B/3B",NA,FALSE,"Utility"
621593,"Anthony Castro","P",NA,FALSE,"Pitcher"
605548,"Bradley Zimmer","OF",NA,FALSE,"Outfield"
642770,"Javy Guerra","P",NA,FALSE,"Pitcher"
656794,"Sean Newcomb","P",NA,FALSE,"Pitcher"
676265,"Cory Abbott","P",NA,FALSE,"Pitcher"
656413,"Stuart Fairchild","OF",NA,FALSE,"Outfield"
676840,"Matt Peacock","P",NA,FALSE,"Pitcher"
656821,"Kevin Padlo","1B/3B",NA,FALSE,"Utility"
622268,"Donovan Walton","2B/SS",NA,FALSE,"Utility"
643289,"Mauricio Dubón","2B/OF",NA,FALSE,"Utility"
670990,"Yohan Ramírez","P",NA,FALSE,"Pitcher"
643316,"Paul Fry","P",NA,FALSE,"Pitcher"
595375,"JT Riddle","SS",NA,FALSE,"Infield"
644374,"Yu Chang","SS",NA,FALSE,"Infield"
621366,"Ryan Borucki","P",NA,FALSE,"Pitcher"
642851,"Austin Wynns","C",NA,FALSE,"Infield"
657770,"Eric Stout","P",NA,FALSE,"Pitcher"
670090,"Wyatt Mills","P",NA,FALSE,"Pitcher"
611093,"Silvino Bracho","P",NA,FALSE,"Pitcher"
544365,"Manny Banuelos","P",NA,FALSE,"Pitcher"
657053,"Touki Toussaint","P",NA,FALSE,"Pitcher"
656492,"Foster Griffin","P",NA,FALSE,"Pitcher"
622065,"Alex Young","P",NA,FALSE,"Pitcher"
605421,"Michael Pérez","C",NA,FALSE,"Infield"
670426,"Phillip Diehl","P",NA,FALSE,"Pitcher"
571980,"Tyler Naquin","OF",NA,FALSE,"Outfield"
444482,"David Peralta","OF",NA,FALSE,"Outfield"
622491,"Luis Castillo","P",NA,FALSE,"Pitcher"
656716,"Zach McKinstry","3B/OF",NA,FALSE,"Utility"
624641,"Edmundo Sosa","3B/SS",NA,FALSE,"Utility"
668941,"JoJo Romero","P",NA,FALSE,"Pitcher"
553988,"Dixon Machado","2B/SS",NA,FALSE,"Utility"
642659,"Raynel Espinal","P",NA,FALSE,"Pitcher"
623352,"Josh Hader","P",NA,FALSE,"Pitcher"
659275,"Dinelson Lamet","P",NA,FALSE,"Pitcher"
664123,"Scott Effross","P",NA,FALSE,"Pitcher"
642350,"Jose Siri","OF",NA,FALSE,"Outfield"
501303,"Ehire Adrianza","3B/SS",NA,FALSE,"Utility"
